filepath,label
pos_test_aug/hard_55_flip_h.tif,1
pos_test_aug/hard_55_flip_v.tif,1
pos_test_aug/hard_55_orig.tif,1
pos_test_aug/hard_55_rot180.tif,1
pos_test_aug/hard_55_rot270.tif,1
pos_test_aug/hard_55_rot90.tif,1
pos_test_aug/hard_56_flip_h.tif,1
pos_test_aug/hard_56_flip_v.tif,1
pos_test_aug/hard_56_orig.tif,1
pos_test_aug/hard_56_rot180.tif,1
pos_test_aug/hard_56_rot270.tif,1
pos_test_aug/hard_56_rot90.tif,1
pos_test_aug/hard_57_flip_h.tif,1
pos_test_aug/hard_57_flip_v.tif,1
pos_test_aug/hard_57_orig.tif,1
pos_test_aug/hard_57_rot180.tif,1
pos_test_aug/hard_57_rot270.tif,1
pos_test_aug/hard_57_rot90.tif,1
pos_test_aug/hard_58_flip_h.tif,1
pos_test_aug/hard_58_flip_v.tif,1
pos_test_aug/hard_58_orig.tif,1
pos_test_aug/hard_58_rot180.tif,1
pos_test_aug/hard_58_rot270.tif,1
pos_test_aug/hard_58_rot90.tif,1
pos_test_aug/hard_59_flip_h.tif,1
pos_test_aug/hard_59_flip_v.tif,1
pos_test_aug/hard_59_orig.tif,1
pos_test_aug/hard_59_rot180.tif,1
pos_test_aug/hard_59_rot270.tif,1
pos_test_aug/hard_59_rot90.tif,1
pos_test_aug/hard_5_flip_h.tif,1
pos_test_aug/hard_5_flip_v.tif,1
pos_test_aug/hard_5_orig.tif,1
pos_test_aug/hard_5_rot180.tif,1
pos_test_aug/hard_5_rot270.tif,1
pos_test_aug/hard_5_rot90.tif,1
pos_test_aug/hard_60_flip_h.tif,1
pos_test_aug/hard_60_flip_v.tif,1
pos_test_aug/hard_60_orig.tif,1
pos_test_aug/hard_60_rot180.tif,1
pos_test_aug/hard_60_rot270.tif,1
pos_test_aug/hard_60_rot90.tif,1
pos_test_aug/hard_61_flip_h.tif,1
pos_test_aug/hard_61_flip_v.tif,1
pos_test_aug/hard_61_orig.tif,1
pos_test_aug/hard_61_rot180.tif,1
pos_test_aug/hard_61_rot270.tif,1
pos_test_aug/hard_61_rot90.tif,1
pos_test_aug/hard_62_flip_h.tif,1
pos_test_aug/hard_62_flip_v.tif,1
pos_test_aug/hard_62_orig.tif,1
pos_test_aug/hard_62_rot180.tif,1
pos_test_aug/hard_62_rot270.tif,1
pos_test_aug/hard_62_rot90.tif,1
pos_test_aug/hard_63_flip_h.tif,1
pos_test_aug/hard_63_flip_v.tif,1
pos_test_aug/hard_63_orig.tif,1
pos_test_aug/hard_63_rot180.tif,1
pos_test_aug/hard_63_rot270.tif,1
pos_test_aug/hard_63_rot90.tif,1
pos_test_aug/hard_64_flip_h.tif,1
pos_test_aug/hard_64_flip_v.tif,1
pos_test_aug/hard_64_orig.tif,1
pos_test_aug/hard_64_rot180.tif,1
pos_test_aug/hard_64_rot270.tif,1
pos_test_aug/hard_64_rot90.tif,1
pos_test_aug/hard_6_flip_h.tif,1
pos_test_aug/hard_6_flip_v.tif,1
pos_test_aug/hard_6_orig.tif,1
pos_test_aug/hard_6_rot180.tif,1
pos_test_aug/hard_6_rot270.tif,1
pos_test_aug/hard_6_rot90.tif,1
pos_test_aug/hard_7_flip_h.tif,1
pos_test_aug/hard_7_flip_v.tif,1
pos_test_aug/hard_7_orig.tif,1
pos_test_aug/hard_7_rot180.tif,1
pos_test_aug/hard_7_rot270.tif,1
pos_test_aug/hard_7_rot90.tif,1
pos_test_aug/hard_8_flip_h.tif,1
pos_test_aug/hard_8_flip_v.tif,1
pos_test_aug/hard_8_orig.tif,1
pos_test_aug/hard_8_rot180.tif,1
pos_test_aug/hard_8_rot270.tif,1
pos_test_aug/hard_8_rot90.tif,1
pos_test_aug/hard_9_flip_h.tif,1
pos_test_aug/hard_9_flip_v.tif,1
pos_test_aug/hard_9_orig.tif,1
pos_test_aug/hard_9_rot180.tif,1
pos_test_aug/hard_9_rot270.tif,1
pos_test_aug/hard_9_rot90.tif,1
neg_test_aug/patch_0_flip_h.tif,0
neg_test_aug/patch_0_flip_v.tif,0
neg_test_aug/patch_0_orig.tif,0
neg_test_aug/patch_0_rot180.tif,0
neg_test_aug/patch_0_rot270.tif,0
neg_test_aug/patch_0_rot90.tif,0
neg_test_aug/patch_10_flip_h.tif,0
neg_test_aug/patch_10_flip_v.tif,0
neg_test_aug/patch_10_orig.tif,0
neg_test_aug/patch_10_rot180.tif,0
neg_test_aug/patch_10_rot270.tif,0
neg_test_aug/patch_10_rot90.tif,0
neg_test_aug/patch_11_flip_h.tif,0
neg_test_aug/patch_11_flip_v.tif,0
neg_test_aug/patch_11_orig.tif,0
neg_test_aug/patch_11_rot180.tif,0
neg_test_aug/patch_11_rot270.tif,0
neg_test_aug/patch_11_rot90.tif,0
neg_test_aug/patch_12_flip_h.tif,0
neg_test_aug/patch_12_flip_v.tif,0
neg_test_aug/patch_12_orig.tif,0
neg_test_aug/patch_12_rot180.tif,0
neg_test_aug/patch_12_rot270.tif,0
neg_test_aug/patch_12_rot90.tif,0
neg_test_aug/patch_13_flip_h.tif,0
neg_test_aug/patch_13_flip_v.tif,0
neg_test_aug/patch_13_orig.tif,0
neg_test_aug/patch_13_rot180.tif,0
neg_test_aug/patch_13_rot270.tif,0
neg_test_aug/patch_13_rot90.tif,0
neg_test_aug/patch_14_flip_h.tif,0
neg_test_aug/patch_14_flip_v.tif,0
neg_test_aug/patch_14_orig.tif,0
neg_test_aug/patch_14_rot180.tif,0
neg_test_aug/patch_14_rot270.tif,0
neg_test_aug/patch_14_rot90.tif,0
neg_test_aug/patch_15_flip_h.tif,0
neg_test_aug/patch_15_flip_v.tif,0
neg_test_aug/patch_15_orig.tif,0
neg_test_aug/patch_15_rot180.tif,0
neg_test_aug/patch_15_rot270.tif,0
neg_test_aug/patch_15_rot90.tif,0
neg_test_aug/patch_16_flip_h.tif,0
neg_test_aug/patch_16_flip_v.tif,0
neg_test_aug/patch_16_orig.tif,0
neg_test_aug/patch_16_rot180.tif,0
neg_test_aug/patch_16_rot270.tif,0
neg_test_aug/patch_16_rot90.tif,0
neg_test_aug/patch_17_flip_h.tif,0
neg_test_aug/patch_17_flip_v.tif,0
neg_test_aug/patch_17_orig.tif,0
neg_test_aug/patch_17_rot180.tif,0
neg_test_aug/patch_17_rot270.tif,0
neg_test_aug/patch_17_rot90.tif,0
neg_test_aug/patch_18_flip_h.tif,0
neg_test_aug/patch_18_flip_v.tif,0
neg_test_aug/patch_18_orig.tif,0
neg_test_aug/patch_18_rot180.tif,0
neg_test_aug/patch_18_rot270.tif,0
neg_test_aug/patch_18_rot90.tif,0
neg_test_aug/patch_19_flip_h.tif,0
neg_test_aug/patch_19_flip_v.tif,0
neg_test_aug/patch_19_orig.tif,0
neg_test_aug/patch_19_rot180.tif,0
neg_test_aug/patch_19_rot270.tif,0
neg_test_aug/patch_19_rot90.tif,0
neg_test_aug/patch_1_flip_h.tif,0
neg_test_aug/patch_1_flip_v.tif,0
neg_test_aug/patch_1_orig.tif,0
neg_test_aug/patch_1_rot180.tif,0
neg_test_aug/patch_1_rot270.tif,0
neg_test_aug/patch_1_rot90.tif,0
neg_test_aug/patch_20_flip_h.tif,0
neg_test_aug/patch_20_flip_v.tif,0
neg_test_aug/patch_20_orig.tif,0
neg_test_aug/patch_20_rot180.tif,0
neg_test_aug/patch_20_rot270.tif,0
neg_test_aug/patch_20_rot90.tif,0
neg_test_aug/patch_21_flip_h.tif,0
neg_test_aug/patch_21_flip_v.tif,0
neg_test_aug/patch_21_orig.tif,0
neg_test_aug/patch_21_rot180.tif,0
neg_test_aug/patch_21_rot270.tif,0
neg_test_aug/patch_21_rot90.tif,0
neg_test_aug/patch_22_flip_h.tif,0
neg_test_aug/patch_22_flip_v.tif,0
neg_test_aug/patch_22_orig.tif,0
neg_test_aug/patch_22_rot180.tif,0
neg_test_aug/patch_22_rot270.tif,0
neg_test_aug/patch_22_rot90.tif,0
neg_test_aug/patch_23_flip_h.tif,0
neg_test_aug/patch_23_flip_v.tif,0
neg_test_aug/patch_23_orig.tif,0
neg_test_aug/patch_23_rot180.tif,0
neg_test_aug/patch_23_rot270.tif,0
neg_test_aug/patch_23_rot90.tif,0
neg_test_aug/patch_24_flip_h.tif,0
neg_test_aug/patch_24_flip_v.tif,0
neg_test_aug/patch_24_orig.tif,0
neg_test_aug/patch_24_rot180.tif,0
neg_test_aug/patch_24_rot270.tif,0
neg_test_aug/patch_24_rot90.tif,0
neg_test_aug/patch_25_flip_h.tif,0
neg_test_aug/patch_25_flip_v.tif,0
neg_test_aug/patch_25_orig.tif,0
neg_test_aug/patch_25_rot180.tif,0
neg_test_aug/patch_25_rot270.tif,0
neg_test_aug/patch_25_rot90.tif,0
neg_test_aug/patch_26_flip_h.tif,0
neg_test_aug/patch_26_flip_v.tif,0
neg_test_aug/patch_26_orig.tif,0
neg_test_aug/patch_26_rot180.tif,0
neg_test_aug/patch_26_rot270.tif,0
neg_test_aug/patch_26_rot90.tif,0
neg_test_aug/patch_27_flip_h.tif,0
neg_test_aug/patch_27_flip_v.tif,0
neg_test_aug/patch_27_orig.tif,0
neg_test_aug/patch_27_rot180.tif,0
neg_test_aug/patch_27_rot270.tif,0
neg_test_aug/patch_27_rot90.tif,0
neg_test_aug/patch_28_flip_h.tif,0
neg_test_aug/patch_28_flip_v.tif,0
neg_test_aug/patch_28_orig.tif,0
neg_test_aug/patch_28_rot180.tif,0
neg_test_aug/patch_28_rot270.tif,0
neg_test_aug/patch_28_rot90.tif,0
neg_test_aug/patch_29_flip_h.tif,0
neg_test_aug/patch_29_flip_v.tif,0
neg_test_aug/patch_29_orig.tif,0
neg_test_aug/patch_29_rot180.tif,0
neg_test_aug/patch_29_rot270.tif,0
neg_test_aug/patch_29_rot90.tif,0
neg_test_aug/patch_2_flip_h.tif,0
neg_test_aug/patch_2_flip_v.tif,0
neg_test_aug/patch_2_orig.tif,0
neg_test_aug/patch_2_rot180.tif,0
neg_test_aug/patch_2_rot270.tif,0
neg_test_aug/patch_2_rot90.tif,0
neg_test_aug/patch_30_flip_h.tif,0
neg_test_aug/patch_30_flip_v.tif,0
neg_test_aug/patch_30_orig.tif,0
neg_test_aug/patch_30_rot180.tif,0
neg_test_aug/patch_30_rot270.tif,0
neg_test_aug/patch_30_rot90.tif,0
neg_test_aug/patch_31_flip_h.tif,0
neg_test_aug/patch_31_flip_v.tif,0
neg_test_aug/patch_31_orig.tif,0
neg_test_aug/patch_31_rot180.tif,0
neg_test_aug/patch_31_rot270.tif,0
neg_test_aug/patch_31_rot90.tif,0
neg_test_aug/patch_32_flip_h.tif,0
neg_test_aug/patch_32_flip_v.tif,0
neg_test_aug/patch_32_orig.tif,0
neg_test_aug/patch_32_rot180.tif,0
neg_test_aug/patch_32_rot270.tif,0
neg_test_aug/patch_32_rot90.tif,0
neg_test_aug/patch_33_flip_h.tif,0
neg_test_aug/patch_33_flip_v.tif,0
neg_test_aug/patch_33_orig.tif,0
neg_test_aug/patch_33_rot180.tif,0
neg_test_aug/patch_33_rot270.tif,0
neg_test_aug/patch_33_rot90.tif,0
neg_test_aug/patch_34_flip_h.tif,0
neg_test_aug/patch_34_flip_v.tif,0
neg_test_aug/patch_34_orig.tif,0
neg_test_aug/patch_34_rot180.tif,0
neg_test_aug/patch_34_rot270.tif,0
neg_test_aug/patch_34_rot90.tif,0
neg_test_aug/patch_35_flip_h.tif,0
neg_test_aug/patch_35_flip_v.tif,0
neg_test_aug/patch_35_orig.tif,0
neg_test_aug/patch_35_rot180.tif,0
neg_test_aug/patch_35_rot270.tif,0
neg_test_aug/patch_35_rot90.tif,0
neg_test_aug/patch_36_flip_h.tif,0
neg_test_aug/patch_36_flip_v.tif,0
neg_test_aug/patch_36_orig.tif,0
neg_test_aug/patch_36_rot180.tif,0
neg_test_aug/patch_36_rot270.tif,0
neg_test_aug/patch_36_rot90.tif,0
neg_test_aug/patch_37_flip_h.tif,0
neg_test_aug/patch_37_flip_v.tif,0
neg_test_aug/patch_37_orig.tif,0
neg_test_aug/patch_37_rot180.tif,0
neg_test_aug/patch_37_rot270.tif,0
neg_test_aug/patch_37_rot90.tif,0
neg_test_aug/patch_38_flip_h.tif,0
neg_test_aug/patch_38_flip_v.tif,0
neg_test_aug/patch_38_orig.tif,0
neg_test_aug/patch_38_rot180.tif,0
neg_test_aug/patch_38_rot270.tif,0
neg_test_aug/patch_38_rot90.tif,0
neg_test_aug/patch_39_flip_h.tif,0
neg_test_aug/patch_39_flip_v.tif,0
neg_test_aug/patch_39_orig.tif,0
neg_test_aug/patch_39_rot180.tif,0
neg_test_aug/patch_39_rot270.tif,0
neg_test_aug/patch_39_rot90.tif,0
neg_test_aug/patch_3_flip_h.tif,0
neg_test_aug/patch_3_flip_v.tif,0
neg_test_aug/patch_3_orig.tif,0
neg_test_aug/patch_3_rot180.tif,0
neg_test_aug/patch_3_rot270.tif,0
neg_test_aug/patch_3_rot90.tif,0
neg_test_aug/patch_40_flip_h.tif,0
neg_test_aug/patch_40_flip_v.tif,0
neg_test_aug/patch_40_orig.tif,0
neg_test_aug/patch_40_rot180.tif,0
neg_test_aug/patch_40_rot270.tif,0
neg_test_aug/patch_40_rot90.tif,0
neg_test_aug/patch_41_flip_h.tif,0
neg_test_aug/patch_41_flip_v.tif,0
neg_test_aug/patch_41_orig.tif,0
neg_test_aug/patch_41_rot180.tif,0
neg_test_aug/patch_41_rot270.tif,0
neg_test_aug/patch_41_rot90.tif,0
neg_test_aug/patch_42_flip_h.tif,0
neg_test_aug/patch_42_flip_v.tif,0
neg_test_aug/patch_42_orig.tif,0
neg_test_aug/patch_42_rot180.tif,0
neg_test_aug/patch_42_rot270.tif,0
neg_test_aug/patch_42_rot90.tif,0
neg_test_aug/patch_43_flip_h.tif,0
neg_test_aug/patch_43_flip_v.tif,0
neg_test_aug/patch_43_orig.tif,0
neg_test_aug/patch_43_rot180.tif,0
neg_test_aug/patch_43_rot270.tif,0
neg_test_aug/patch_43_rot90.tif,0
neg_test_aug/patch_44_flip_h.tif,0
neg_test_aug/patch_44_flip_v.tif,0
neg_test_aug/patch_44_orig.tif,0
neg_test_aug/patch_44_rot180.tif,0
neg_test_aug/patch_44_rot270.tif,0
neg_test_aug/patch_44_rot90.tif,0
neg_test_aug/patch_45_flip_h.tif,0
neg_test_aug/patch_45_flip_v.tif,0
neg_test_aug/patch_45_orig.tif,0
neg_test_aug/patch_45_rot180.tif,0
neg_test_aug/patch_45_rot270.tif,0
neg_test_aug/patch_45_rot90.tif,0
neg_test_aug/patch_46_flip_h.tif,0
